"","id","name","host_id"
"10213",20552357,"♥ The Green Oasis | Double Floor | Sunny Balcony!",43654053
"10214",20563022,"The Place 2 BnB, Stay in a listed monument",93677584
"10215",20563411,"Houseboat near Jordaan: unique canal view & garden",7047688
"10216",20566966,"Centrally located family apartment by canal",8726556
"10217",20568866,"Spacious apartment in city center (8 pers)",109498609
"10218",20569846,"Modern, spacious with water views",3573624
"10219",20576866,"One Of A Kind Apartment With Garden",29433057
"10220",20577523,"Modern Wooden Interior Designed Apt",11133047
"10221",20577620,"Great cosy appartement in the south of Amsterdam",10763883
"10222",20578389,"Cozy Room by Wibautstraat Metro & Amstelstation",4499295
"10223",20579997,"Lovely bright apartment in popular West area",147019330
"10224",20582373,"Nice room. 15 minutes to centre by metro/subway",9561935
"10225",20585216,"Big & cozy 65m² apartment, 8 min. from city center",11982567
"10226",20586562,"Modern Luxe Appartement Centrum/Jordaan",119657998
"10227",20586757,"Spacious apartment near centre and Vondelpark",55527731
"10228",20588015,"NEW: spacious, sunny & central + roof terrace!",661175
"10229",20595502,"Design Apartment 4sleep with outside terrace",103573464
"10230",20596974,"Nice light double  appartment (kidsfriendly)",21516047
"10231",20604602,"Small house in Amsterdam 'Noord'",86771897
"10232",20610029,"Cosy apartment in Westerpark near Jordaan",147306920
"10233",20611769,"Central Jordaan great B&B apartment | Artfulstay",965667
"10234",20612492,"Comfortable apt with large balcony in 'Oude Pijp'",51059091
"10235",20614869,"Unieke loft-achtige studio",147334543
"10236",20618345,"Stylish Apt Westerpark,  Best View + BIKES, 80m2",17716892
"10237",20620213,"Spacious family home with garden, ideal location!",19640069
"10238",20620910,"Luxery studio in Amsterdam",3049483
"10239",20621335,"Clean room Amsterdam. Metro 3min walk.Free parking",25403329
"10240",20621604,"BnJoy 4Pers/ Clean Cozy and Central/ StunningView!",147408776
"10241",20629258,"Cosy, modern flat in Museum Quarter | 2-4P",138662663
"10242",20629808,"Arty & bright apt. near Jordaan & Westerpark",15937544
"10243",20632225,"Parcview apartment in lively neighbourhood!",9771556
"10244",20632510,"Lelie Canal View Apartment",147511034
"10245",20634804,"Live the local Amsterdam life in Noord!",30826754
"10246",20636279,"Nice apartment with garden nearby the Rai - 2 pers",67705741
"10247",20636363,"75m2 modern apartment in a good location",147541466
"10248",20639966,"Amsterdam gardenhouse",145702181
"10249",20643966,"Groundfloor app + sunny private green garden",17539860
"10250",20644162,"Very central 120m2 apartment with big roof terrace",5011415
"10251",20646407,"Wark",144969959
"10252",20647329,"Luxurious and peaceful apartment in Amsterdam West",147646985
"10253",20648195,"Farmhouse 10 car mins from Amsterdam, free parking",147644338
"10254",20651079,"Spacious & light apartment with rooftop terrace",2540150
"10255",20656865,"Family house Amsterdam Free Parking",105578159
"10256",20661212,"Quiet, spacious family house near NDSM&City-Centre",65558995
"10257",20661964,"Zonnig appartement in Amsterdam West",88187499
"10258",20663632,"Cozy studio in Westerpark",47280399
"10259",20668331,"Lovely small appartment in Amsterdam-north",35789959
"10260",20668363,"Light and cosy apartment",69490532
"10261",20669876,"Nice and spacious appartment in Amsterdam",39282062
"10262",20669946,"Homey Apartment with Keizersgracht Canal view",146720485
"10263",20672438,"Stylish apt. at perfect central location",10732521
"10264",20673959,"Spacious penthouse with roof terrace + Cat",13672563
"10265",20674934,"Beautiful apartment between canals in quiet street",147932500
"10266",20676742,"Beautiful spacious ground floor apartment",4545052
"10267",20683734,"NEW Fantastic houseboat + terrace in city center",24099805
"10268",20685033,"Room with Panoramic view in PenthouseTower",16342008
"10269",20686700,"Great apartment in trendy neighborhood",10387935
"10270",20687148,"Spacious and Bright apt. in the city centre | 4P",148047930
"10271",20689222,"Sunny & neat apartment at the popular Westerpark",32208467
"10272",20691382,"Apartment in Center-East",72265141
"10273",20692196,"Lovely apartment close to Amsterdam RAI",148090299
"10274",20692532,"Luxe studio/ loft in de Pijp",114784351
"10275",20693973,"Studio in De Pijp",148107310
"10276",20699588,"Nice apt. next to the Vondelpark (JUST RENOVATED!)",22468102
"10277",20701838,"Canal house apartment in famous Jordaan district",148185658
"10278",20702723,"Luxury, quiet, airy canal view apartment",148192748
"10279",20703443,"Family Suite 4 bedrooms",126579447
"10280",20703653,"Brand new private studio in the heart of the city!",21800150
"10281",20706047,"Charming apartment with terrace in Oud Zuid",23739964
"10282",20707848,"Apartment in city-centre (close to all hotspots)",93451357
"10283",20708620,"Wonderful Amsterdam 2 or 3 p private place!",145907546
"10284",20709915,"Room, private kitchen, roofterrace and bathroom!",6754162
"10285",20710846,"Sunny, luxurious apartment with rooftop terrace",4208190
"10286",20716743,"Studio with balcony. Perfect for visiting RAI fair",56846373
"10287",20718512,"Luxurious apartment with garden incl 2 bicycles",148348376
"10288",20720998,"The Amsterdam Apartment",120686735
"10289",20723785,"Jewel in the Jordaan",33343981
"10290",20724825,"Cozy private room in spacious apartment",118882350
"10291",20727087,"Typical Amsterdam house - City Centre",148425347
"10292",20727780,"Cozy room ""Bickerseiland"" , next to the Jordaan",21647745
"10293",20735834,"3 bedroom appartement near Amsterdam sloterdijk",43928993
"10294",20735962,"Lovely Studio at Keizersgracht Canal",146720485
"10295",20736260,"Presidential Grandeur and Keizersgracht Canal view",146720485
"10296",20736983,"Heart of the Pijp | Light & Bright | Sunny Balcony",126871692
"10297",20740548,"Quiet, Cosy, Comfy & Central",11342536
"10298",20743521,"Luxurious apartment in traditional canal house",19332127
"10299",20744584,"Seventies boatstay 1-3 person",70124033
"10300",20753426,"Bright&Spacious, 3BRM with huge roof terrace @West",26887939
"10301",20756989,"Stay at an urban farming project in Amsterdam",135487531
"10302",20757123,"Charming appartment",6601676
"10303",20757739,"Quiet stylish private room 15 mins to city  center",63932037
"10304",20764993,"Cityview Penthouse 116m2 (with big roof terrace )",146759473
"10305",20769104,"Spacious well situated apartment",15018316
"10306",20770067,"Spacious apartment in Amsterdam",32481492
"10307",20770350,"Spacious apartment with a roof terrace",11972257
"10308",20772217,"Cozy apartment center Amsterdam",90195261
"10309",20774847,"BB Amsterdam CS",148859502
"10310",20776234,"Quiet apartment in the centre of Amsterdam",18415580
"10311",20776396,"Comfy apartment @ booming Baarsjes area",9661229
"10312",20777080,"Light and comfy 2-bedroom in west",9949477
"10313",20777486,"Bright and light studio close to the city center.",81940053
"10314",20779886,"Amsterdam GetAway (see pictures for Amazing cats)",25348233
"10315",20783317,"Light and Cozy apartment in the Baarsjes",53598429
"10316",20789675,"Cozy room in the heart of the city",148628373
"10317",20791257,"Grand & colorful apartment | CITY CENTRE",65859990
"10318",20791909,"The GreenHouse Amsterdam",149043710
"10319",20791949,"-Patrick's Place BnB-Charming rooms in City Center",6507475
"10320",20792801,"Spacious, light apartment, walking distance to RAI",10319740
"10321",20792976,"Large private kingsize bedroom close 2 city center",25069604
"10322",20793220,"Cosy private 2-beds bedroom close to city center!",25069604
"10323",20793741,"Central apartment with garden near Vondelpark",149047753
"10324",20794195,"Cozy & Bright APT in beautiful Jordaan",123647948
"10325",20807929,"city centre apartment on the canal near museums",149204625
"10326",20808085,"East Best",37214253
"10327",20808175,"3 bedrooms apt located in Pijp Area!",87871054
"10328",20808378,"Nice appartement near city centre",13669861
"10329",20808725,"Luxurious Get-Away | NEAR CITY CENTRE | Balcony",149189761
"10330",20809143,"Lovely Apartment Amsterdam",67757464
"10331",20811386,"Modern appartement in Amsterdam",25733625
"10332",20814473,"Great apartment in the heart of De Pijp | 3P",50848313
"10333",20814617,"Beautiful apartment in Amsterdam",14305286
"10334",20816136,"Amsterdam city centre, modern and cosy apartment",145991970
"10335",20822307,"Cosy double bedroom & apt. next to Vondelpark",107982559
"10336",20824468,"Beautifull 3 floor appartment in the heart of Adam",24177354
"10337",20825413,"Amsterdam thrive retreat",148205693
"10338",20826986,"Stylish apartment w rooftop terrace in A'dam-Zuid",2846229
"10339",20829484,"Boutique houseboat Johanna",42698391
"10340",20829720,"Nice appartment in Amsterdam near the RAI",7641487
"10341",20829946,"Room with amazing view, in great area.",62971202
"10342",20830948,"Nidito de amor",67297558
"10343",20832748,"90m2 Ground-Floor — beautiful  &  ideal location",20051298
"10344",20837003,"Johan's fantastic Pijp retreat",149497150
"10345",20838248,"Quiet apartment Amsterdam Center near Vondelpark",2746161
"10346",20838843,"Stylish and cozy double room  in trendy flat.",20155665
"10347",20840176,"10 double cabins on sailing ship, 20 min to center",22879651
"10348",20840641,"Nice private double bedroom in shared flat",149528289
"10349",20842117,"Amsterdam",149544570
"10350",20842273,"Large Charming Private Retreat in HEART of Amsterdam",149357572
"10351",20842505,"Big room in modern loft apartment in city centre",15577280
"10352",20848097,"2bedroom amazing apt in the HEART of Amsterdam.",18052663
"10353",20857622,"Luxurious, cosy and private studio Fountain view",149699527
"10354",20859474,"Perfect place to stay in beautiful Amsterdam.",132233760
"10355",20868785,"Authentic and cosy appartment in centre Amsterdam",5483620
"10356",20869209,"Light and spacious family appartement",6462336
"10357",20869366,"Lovely and bright family home with large garden",6964088
"10358",20870029,"Cozy room with garden",18195197
"10359",20872631,"Light & spacious apartment in lovely neighborhood",6614857
"10360",20873005,"Canal View Apartment",36029200
"10361",20873357,"Cosy 2-bedroom apartment with roof-terrace",254037
"10362",20873538,"Spacious one bedroom flat in Amsterdam Noord",19695064
"10363",20877015,"Cosy canal view apartment in great area 'De Pijp'",130032990
"10364",20878711,"Contemporary apartment Leidseplein (city center)",149926001
"10365",20878866,"Likeable and enjoyable appartment in De Pijp",15436246
"10366",20879482,"Private clean app in Amsterdam, 5 min from center!",25160434
"10367",20879642,"Cosy apartment near Vondelpark!",148049459
"10368",20880816,"Great apt. with garden (and BBQ) for 2 /4 people",27084963
"10369",20883368,"Your Own Bubble in the Eccentric East Amsterdam",8526227
"10370",20884813,"Large apartment near Vondelpark",70025172
"10371",20884961,"Amsterdam",53589593
"10372",20890600,"Spacious private apartment with modern facilities",17779051
"10373",20901220,"Bright, Spacious Apartment Jordaan/Westerpark",49522494
"10374",20906436,"Large 1 bedroom apartment at RAI",9000116
"10375",20907008,"Stately Townhouse @ Center&Canals, 3BRM + rooftop!",150229791
"10376",20907952,"Spacious & modern apartment in trendy area | 2P",28850344
"10377",20908840,"Nice open space modern apartment. Near Adam beach",150245821
"10378",20910012,"House Amsterdam-Noord- 30 mins from F1 Zandvoort",6232198
"10379",20910770,"The Blue Room in Laetitia's BnB in Amsterdam",41141933
"10380",20913032,"Hotel in the heart of Amsterdam, Single room",67005410
"10381",20916514,"Central 19th century 2bdr apartment",73466623
"10382",20922280,"The Market Retreat",118657114
"10383",20924563,"Authentic Top Floor Studio in de Pijp!",14182906
"10384",20925863,"Big house with free WiFi & free parking",150419952
"10385",20927995,"*Luxurious & Modern Loft - Central Location",150432513
"10386",20929019,"Comfortable apartment next to the Erasmuspark | 2P",150435994
"10387",20929469,"Beautiful apartment in the heart of Bos en Lommer",18212544
"10388",20937710,"Familie home!Available for summerholiday in august",21017484
"10389",20939405,"Beautiful, tidy apartment in center of Amsterdam",28739229
"10390",20939906,"Sunny, spacious, quiet apartment close to centre!",20772988
"10391",20940043,"Hideaway Apartment",5833627
"10392",20940149,"Lovely Family House next to park",150555129
"10393",20941925,"Cozy room for a perfect stay in the center",35013842
"10394",20943584,"Beautiful light apartment near Vondelpark Amsterda",2872873
"10395",20944038,"Ground Floor Apartment",5833627
"10396",20945152,"Charming apartment with a rooftop terrace!",150607519
"10397",20952619,"Contemporary apartment with breathtaking views!",150683505
"10398",20953659,"Second Floor Apartment",5833627
"10399",20953740,"Third Floor Apartment",5833627
"10400",20954102,"Spacious, clean, modern apt - 15 min to Center",67236983
"10401",20955021,"Apartment at De Pijp",17321405
"10402",20958748,"Spacious city appartment Amsterdam",3175250
"10403",20962766,"Cozy place",27493895
"10404",20963885,"PERFECT COUPLES HOME! | With Balcony | Next to CENTER!",43514658
"10405",20964963,"★★★★ COMFORTABLE APARTMENT @ NDSM | AMSTERDAM ★★★★",46691672
"10406",20967046,"Luxurious apt. 5 min walk to  museum district",9170538
"10407",20973313,"Modern apartment in Amsterdam with terrace",150904112
"10408",20973548,"Modern spacious family apartment with garden.",72905222
"10409",20973726,"Clean, Light & Quiet apartment with Garden",150910414
