id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,MagicRating
27679769,Nice house in Amsterdam-Noord,206685383,Alen,NA,Noord-West,52.41615,4.87757,Entire home/apt,350,5,0,NA,NA,1,0,High
27687282,Amazing artistic family place near Museumplein,17206361,Milena,NA,Zuid,52.34467,4.85972,Entire home/apt,170,4,9,2020-01-01,0.32,3,174,High
27689710,Cosy apartment in Amsterdam-West near city centre,63262855,Julia,NA,De Baarsjes - Oud-West,52.36187,4.85274,Entire home/apt,120,2,4,2019-02-11,0.15,1,0,Low
27690467,Amsterdam Appartment near Jordaan & Westerpark,21511958,Bernadette,NA,Westerpark,52.38127,4.87129,Entire home/apt,51,5,3,2019-05-02,0.11,1,0,Low
27692074,Typical Amsterdam house close to Amsterdam center,34534482,Gerald,NA,Oud-Oost,52.35987,4.92825,Entire home/apt,125,4,1,2018-08-23,0.04,1,0,Low
27693836,"Beautifull place in the ""Red Light District""",209048935,Mees,NA,Centrum-West,52.37359,4.89855,Private room,99,3,73,2020-03-09,2.59,2,0,Low
27695532,Nice apartment with terrace near Vondelpark,209064748,Andrea,NA,De Baarsjes - Oud-West,52.36327,4.86425,Entire home/apt,599,2,9,2019-09-09,0.33,1,0,High
27695723,"Amazing studio in ""The Red Light District""",209048935,Mees,NA,Centrum-West,52.37396,4.8973,Private room,89,3,97,2020-03-17,3.43,2,0,Low
27696146,Lovely apartment nearby Vondelpark & centre,97375454,Cati,NA,De Baarsjes - Oud-West,52.35872,4.85361,Entire home/apt,180,4,3,2019-05-14,0.11,1,0,High
27697840,Ideal 60m2 shared apartment in Amsterdam Oud-Zuid!,28885427,Melle,NA,Zuid,52.34933,4.8517,Private room,40,7,1,2018-09-30,0.04,2,0,Low
27697993,Lovely apartment in the heart of Amsterdam,55136118,Freek,NA,Centrum-West,52.37161,4.89732,Entire home/apt,250,2,14,2020-02-16,0.51,1,0,High
27698144,Double floor apartment 5 minutes from center,5342880,Murk,NA,Bos en Lommer,52.37814,4.86086,Entire home/apt,186,4,3,2020-02-14,0.25,1,12,High
27700330,Comfortable home away from home,9636123,Dorus,NA,De Baarsjes - Oud-West,52.3653,4.86385,Entire home/apt,110,1,10,2018-10-07,0.36,1,0,Low
27710965,SWEETS hotel Buiksloterdraaibrug,203731852,SWEETS Hotel,NA,Oud-Noord,52.39893,4.92146,Hotel room,157,2,24,2020-09-03,0.92,20,337,High
27711181,SWEETS hotel Scharrebiersluis,203731852,SWEETS Hotel,NA,Centrum-Oost,52.37031,4.91141,Hotel room,168,1,21,2020-08-10,0.8,20,0,High
27711346,SWEETS hotel Nieuwe Amstelbrug,203731852,SWEETS Hotel,NA,De Pijp - Rivierenbuurt,52.35576,4.90549,Hotel room,168,2,18,2020-06-30,0.68,20,342,High
27711492,SWEETS hotel Westerdoksbrug,203731852,SWEETS Hotel,NA,Centrum-West,52.38333,4.89335,Entire home/apt,168,2,22,2020-08-23,0.8,20,347,High
27711659,SWEETS hotel Kattenslootbrug,203731852,SWEETS Hotel,NA,Westerpark,52.3818,4.87934,Hotel room,168,2,26,2020-03-16,0.96,20,357,High
27711769,SWEETS hotel Beltbrug,203731852,SWEETS Hotel,NA,Westerpark,52.37547,4.87017,Hotel room,146,2,24,2020-02-10,0.9,20,0,High
27711924,SWEETS hotel Wiegbrug,203731852,SWEETS Hotel,NA,De Baarsjes - Oud-West,52.37014,4.86516,Hotel room,157,2,38,2020-08-17,1.36,20,348,High
27712060,SWEETS hotel Kinkerbrug,203731852,SWEETS Hotel,NA,De Baarsjes - Oud-West,52.36464,4.86025,Hotel room,146,1,32,2020-03-17,1.21,20,362,High
27712900,Beautiful 3-bedroom apartment on edge of canals,94224091,Annemieke,NA,De Pijp - Rivierenbuurt,52.34757,4.89193,Entire home/apt,400,2,4,2019-05-31,0.14,1,83,High
27713449,Central + cozy near Amsterdam Museumsquare,13455439,Laura,NA,Zuid,52.35381,4.88481,Entire home/apt,200,3,16,2019-06-26,0.56,1,0,High
27713691,Modern Amsterdam city apartment with garden view,8748700,Marloes,NA,Bos en Lommer,52.37681,4.85958,Entire home/apt,129,2,11,2020-01-01,0.39,1,7,High
27722861,Stylish upper house  (105m2) with rooftop terrace,22169185,Derk-Jan & Jet,NA,Watergraafsmeer,52.35729,4.93749,Entire home/apt,225,7,1,2019-05-25,0.05,1,253,High
27725104,"Modern, chique Guesthouse in Amsterdam",32529854,Nazan,NA,De Baarsjes - Oud-West,52.37314,4.85857,Entire home/apt,166,2,20,2019-11-24,0.73,1,268,High
27727971,Sunset view apartment nearby city center and parks,6478934,Silvia & Vaniek,NA,Bos en Lommer,52.37739,4.85934,Entire home/apt,160,3,15,2020-01-01,0.53,1,0,High
27741417,Luxurious 2 bedroom apartment in Amsterdam West,29950130,Jurney,NA,De Baarsjes - Oud-West,52.37316,4.85771,Entire home/apt,250,2,14,2020-02-25,0.5,3,0,High
27741587,Light-filled flat in central location,145840152,Christiana,NA,De Pijp - Rivierenbuurt,52.35131,4.89097,Entire home/apt,150,2,15,2020-03-04,0.67,1,71,High
27744275,New Urban Design Apartment - Amsterdam West,26639899,Edo,NA,Bos en Lommer,52.38072,4.85893,Entire home/apt,119,2,6,2019-03-23,0.21,1,0,Low
27745560,Cosy apartment in Amsterdam near the city centre,209288842,Luuk,NA,Westerpark,52.3875,4.88303,Entire home/apt,122,2,18,2020-08-28,0.65,1,0,Low
27747504,Luxurious Loft Apartment Oud-Zuid,12157886,Karlien,NA,Zuid,52.34607,4.86617,Entire home/apt,140,4,0,NA,NA,1,346,High
27754468,City Centre Amsterdam authentic Jordaan area 6pers,148493723,Maxime,NA,Centrum-West,52.38026,4.88436,Entire home/apt,350,2,6,2019-11-24,0.22,1,177,High
27754860,Oud West luxurious 3 BR-apartment w roof terrace,1759888,Martijn & Meike,NA,De Baarsjes - Oud-West,52.36956,4.87382,Entire home/apt,295,2,16,2020-08-06,0.57,2,151,High
27754900,Cosy apartment in Amsterdam South (near Airport),138463261,Inge,NA,Zuid,52.3497,4.84614,Entire home/apt,129,2,10,2019-09-07,0.37,1,178,High
27755152,"Small room, queen size bed in spacious appartment",56107337,Marly,NA,Oostelijk Havengebied - Indische Buurt,52.36435,4.94045,Private room,91,2,2,2018-09-23,0.07,2,0,Low
27756155,Cosy house next to beautiful Westerpark,25791087,Isabel,NA,Westerpark,52.38086,4.87023,Entire home/apt,135,1,11,2019-10-05,0.39,1,0,High
27757828,Aqua marine Apartment Amsterdam Center,19633449,Nancy,NA,Centrum-Oost,52.36408,4.88391,Entire home/apt,136,2,17,2020-04-24,1.12,2,46,High
27758532,Stylish bedroom in hip Indische buurt area,125959951,Linda,NA,Oostelijk Havengebied - Indische Buurt,52.36308,4.94572,Private room,45,4,13,2020-03-06,0.59,1,0,Low
27766915,Lovely apartment in the central East area,7438686,Reinier,NA,Oud-Oost,52.35615,4.9242,Entire home/apt,134,2,5,2018-10-01,0.18,1,0,High
27767287,Amsterdam living. Feel at home,209650654,James Bryan,NA,Centrum-West,52.37769,4.88507,Entire home/apt,200,4,4,2019-01-03,0.15,1,0,High
27770014,Amsterdam Appartement,40471267,Minte,NA,De Baarsjes - Oud-West,52.36648,4.86561,Entire home/apt,80,10,8,2019-08-28,0.29,1,290,Low
27771488,"Spectaculair Canal view  Appartement , city center",209684245,Eleenka,NA,Centrum-West,52.37569,4.88739,Entire home/apt,325,2,13,2018-10-29,0.47,1,0,High
27773895,1 BR apartment near centre and museum district,189503607,Martijn,NA,De Pijp - Rivierenbuurt,52.35342,4.88739,Entire home/apt,125,2,12,2018-11-24,0.43,1,0,Low
27774674,"Canal area, city center popular Jordaan .",8544609,Cido,NA,Centrum-West,52.37767,4.88682,Entire home/apt,199,7,23,2020-02-16,0.81,2,264,High
27774794,Brand new 120m2 designer apartment,137633354,Sjoerd,NA,Oud-Noord,52.39785,4.90417,Entire home/apt,149,3,7,2020-08-10,0.29,1,0,High
27778630,Luxury Room in the center,189656349,Felix,NA,De Pijp - Rivierenbuurt,52.35478,4.88882,Private room,51,1,67,2020-09-25,2.37,2,0,Low
27778745,Amsterdam Woning,24449945,Tom,NA,Centrum-Oost,52.36552,4.88596,Entire home/apt,225,2,1,2018-10-28,0.04,2,0,High
27782053,City Center 45 mТВ т Bigger than most in Amsterdam,209776641,Robert,NA,Westerpark,52.38837,4.87821,Entire home/apt,119,1,3,2019-12-28,0.24,1,364,Low
27782389,Modern sunny place (110аМ2)  15min to city center,29510304,Valeria,NA,IJburg - Zeeburgereiland,52.35656,4.99344,Entire home/apt,314,3,7,2019-12-31,0.26,1,0,High
27793181,Cognac Suite,209869716,Simona,NA,Centrum-West,52.37089,4.89504,Private room,39,2,90,2020-10-27,3.29,2,293,Low
27797216,Living room,10633486,Nathalie,NA,De Pijp - Rivierenbuurt,52.34302,4.90203,Private room,109,1,1,2019-01-03,0.04,2,0,Low
27803193,Chess Suite,209869716,Simona,NA,Centrum-West,52.37104,4.89693,Private room,38,2,111,2020-11-14,4,2,241,Low
27803619,The Modern Artist's Family House (In City Centre!),65859990,Martijn,NA,Centrum-Oost,52.36035,4.89348,Entire home/apt,288,2,11,2019-09-16,0.39,81,0,High
27809371,The Dutch Suites,209920138,Iris,NA,Centrum-West,52.36902,4.89434,Private room,70,2,44,2020-08-16,1.58,3,263,Low
27811298,Apartment with an amazing view over the Amstel,84195673,Christel,NA,Watergraafsmeer,52.34481,4.91609,Entire home/apt,120,2,2,2019-04-17,0.07,2,363,Low
27812934,Quiet Apartment in buzzing Amsterdam,5499984,Sophie,NA,Oud-Oost,52.35471,4.91537,Entire home/apt,124,2,12,2019-11-17,0.44,1,0,Low
27825991,NEW: Elegant getaway with garden nearby RAI/Amstel,74252800,Laila,NA,Watergraafsmeer,52.33895,4.94406,Entire home/apt,115,3,9,2020-02-15,0.33,1,0,Low
27827972,Stylish appartement at A-Location in Old-West,65589109,Rodin,NA,De Baarsjes - Oud-West,52.36147,4.86246,Entire home/apt,140,3,10,2019-07-14,0.36,1,0,High
27839016,Westerpark cosy apartment,26690041,David,NA,Westerpark,52.37831,4.86919,Entire home/apt,115,3,4,2020-02-10,0.17,1,0,Low
27841791,"Private room, newly renovated in hip East.",59888670,Tessa,NA,Oud-Oost,52.35671,4.92345,Private room,80,2,72,2020-08-22,2.57,1,0,Low
27843720,"Beautiful room with adjacent room, near the center",192051016,Marajsa,NA,Oud-Oost,52.35747,4.92296,Private room,104,2,32,2020-02-24,1.16,1,0,Low
27845188,Jacobs' Green Quiet Private Luxury Suite,45667267,Jael,NA,Noord-West,52.41659,4.89746,Private room,135,2,4,2018-11-25,0.15,1,0,High
27848577,"Bright, spacious & cosy home with period features!",10614278,Yasmin,NA,De Baarsjes - Oud-West,52.37315,4.85898,Entire home/apt,180,1,4,2018-11-01,0.15,1,0,High
27850551,"Luxurious Floral Apartment, City Center-canal view",17942652,Yuta,NA,Centrum-West,52.36551,4.88544,Private room,170,1,17,2020-09-01,0.62,2,365,High
27851626,"Sunny, cozy, urban oasis in central AMS",10985751,Florence,NA,Westerpark,52.3751,4.87335,Entire home/apt,95,1,2,2019-10-06,0.08,2,34,Low
27854236,"Exclusive room with sauna, City Center-canal view",17942652,Yuta,NA,Centrum-Oost,52.36484,4.88552,Private room,405,1,2,2019-11-23,0.1,2,18,High
27859234,Neat studio near Amsterdam center,210427595,Mehran,NA,Watergraafsmeer,52.35228,4.92177,Entire home/apt,96,3,1,2018-09-03,0.04,1,0,Low
27863226,"Independent studio with kitchen, bathroom & bikes",2455550,Jorn,NA,Oud-Oost,52.35216,4.91663,Private room,50,1,83,2020-09-14,3.01,1,85,Low
27864242,"Contemporary, Cool and Cosy",28486673,Camilla,NA,Westerpark,52.38229,4.86763,Entire home/apt,160,2,12,2019-07-28,0.44,1,0,High
27864951,Spacious apartment with 2 balconies,9684192,Lily,NA,De Baarsjes - Oud-West,52.37025,4.8595,Entire home/apt,160,2,20,2020-02-20,0.73,2,0,High
27865341,"Nice, bright, renovated apartment Amsterdam West",5808871,Cynthia,NA,Geuzenveld - Slotermeer,52.37799,4.82388,Entire home/apt,88,2,20,2020-07-12,0.73,1,8,Low
27866063,Two floor luxury home (2 bathrooms + roof terrace),210483430,Ebru,NA,Zuid,52.35442,4.86558,Entire home/apt,650,2,7,2020-02-27,0.26,1,0,High
27867055,Private room in a cozy and stylish apartment,33670463,Emanuela,NA,De Baarsjes - Oud-West,52.37172,4.8499,Private room,59,1,32,2019-11-18,1.27,1,0,Low
27871686,Stunning View - Mini Suite on houseboat in City,4031782,Anita,NA,Centrum-West,52.37806,4.88499,Private room,89,3,81,2020-10-11,2.92,1,94,Low
27882120,Comfortable room in the Pijp,10222826,Bas,NA,De Pijp - Rivierenbuurt,52.35707,4.90074,Private room,100,2,3,2019-06-01,0.11,1,0,Low
27888489,Cosy apartment in de Pijp (centre/ south),708599,Lea,NA,De Pijp - Rivierenbuurt,52.34764,4.89699,Entire home/apt,127,3,2,2018-09-02,0.07,1,0,Low
27889255,Luxurious two bedroom apartment,2159031,Max,NA,Oud-Oost,52.35206,4.92057,Entire home/apt,100,2,21,2020-03-17,0.77,1,0,Low
27897720,PRIVATE ROOM CENTER (easy going host!),18052663,Nikos,NA,Westerpark,52.3736,4.8734,Private room,69,1,8,2019-11-17,0.29,2,90,Low
27898441,Rustig en ruim appartement vlakbij het Vondelpark,19191895,Sophie,NA,De Baarsjes - Oud-West,52.36321,4.86589,Entire home/apt,115,2,5,2020-01-28,0.18,1,0,Low
27898914,Amsterdam Appartement Long stay,19327259,Bart,NA,Oud-Oost,52.35279,4.91863,Entire home/apt,95,19,0,NA,NA,1,0,Low
27901394,Apartment in Amsterdam Oost,8210058,E&R,NA,Watergraafsmeer,52.35036,4.91772,Entire home/apt,50,1,2,2018-09-08,0.07,1,0,Low
27903115,Cosy private room in shared appartment in the Pijp,95179496,Karel,NA,De Pijp - Rivierenbuurt,52.35734,4.90044,Private room,100,2,4,2018-10-21,0.14,1,0,Low
27903955,Private floor in our house on the ground floor.,1195935,Eleni,NA,Buitenveldert - Zuidas,52.3255,4.87268,Private room,69,2,75,2020-03-20,2.71,1,65,Low
27913527,"Amsterdam on the inside, 2-room studio, 1 dbl bed",15409796,Floor,NA,Centrum-Oost,52.37407,4.90525,Private room,125,3,60,2020-03-15,2.18,1,179,Low
27913560,Renovated studio in beautiful area,15756210,Matthijs,NA,Zuid,52.34398,4.8639,Entire home/apt,75,3,29,2020-08-06,1.03,2,0,Low
27914750,Amsterdam,210868597,Morillio,NA,De Aker - Nieuw Sloten,52.35055,4.81134,Entire home/apt,150,2,0,NA,NA,1,180,High
27916457,Great modern apartment in hip north area,210879888,Inge,NA,Noord-West,52.40739,4.89918,Entire home/apt,142,2,13,2019-06-17,0.48,1,0,High
27919133,Bright Beauty Apartment in de Pijp (sleeps 4),1518049,Brechtje,NA,De Pijp - Rivierenbuurt,52.352,4.88665,Entire home/apt,127,7,6,2020-06-30,0.23,2,0,Low
27919543,Unique park location home with beauty garden,208460344,Yonas,NA,Oud-Noord,52.39648,4.91761,Entire home/apt,106,4,8,2020-01-02,0.29,1,63,Low
27921245,Roof terrace apartment in trendy neighborhood,210912977,Kris,NA,De Pijp - Rivierenbuurt,52.34504,4.8972,Entire home/apt,599,2,3,2018-09-30,0.11,1,0,High
27921571,Nice appartment at great location in Amsterdam,209255875,Sylvia,NA,Oud-Oost,52.35055,4.9141,Entire home/apt,150,3,1,2019-06-23,0.06,1,0,High
27921739,SWEETS hotel Overtoomsesluis,203731852,SWEETS Hotel,NA,De Baarsjes - Oud-West,52.35716,4.85608,Hotel room,146,1,18,2020-08-21,0.83,20,0,High
27923383,Private quiet room for ONE Woman ONLY.,4389538,Yvon,NA,Centrum-Oost,52.37054,4.92334,Private room,45,2,64,2020-03-08,2.3,1,0,Low
27926156,Apartment Central Amsterdam 4 pers 2 bedrooms,25308031,Mos,NA,De Pijp - Rivierenbuurt,52.34673,4.9053,Entire home/apt,170,3,29,2019-11-24,1.04,1,0,High
27927995,Quiet clean room in a house with a garden,3556607,Barbara,NA,Slotervaart,52.35456,4.82925,Private room,60,1,21,2020-01-02,0.84,1,0,Low
27928522,Apartment on the canals of Amsterdam,9420380,Esther,NA,Centrum-Oost,52.36518,4.89701,Entire home/apt,200,1,12,2019-06-17,0.43,1,0,High
27929401,Amsterdam West room in BOLO,46512955,Juliet,NA,Bos en Lommer,52.38028,4.85739,Private room,65,2,7,2019-10-20,0.25,1,0,Low
27938996,Apartment next to Vondelpark,128838537,Cheerkim,NA,Zuid,52.35739,4.86066,Private room,200,2,1,2018-08-26,0.04,1,0,High
27944416,Amsterdam in groene omgeving,211084998,Hannie,NA,Geuzenveld - Slotermeer,52.37744,4.79634,Private room,104,2,18,2019-08-12,0.71,1,286,Low
27951844,Spacious apartment with garden near city center,51900379,Coen,NA,De Pijp - Rivierenbuurt,52.35,4.88961,Entire home/apt,128,3,3,2018-09-13,0.11,1,71,Low
27953101,Amsterdam Private Suite close to RAI,53622862,Jill,NA,De Pijp - Rivierenbuurt,52.34563,4.89887,Private room,100,1,18,2018-12-09,0.65,1,0,Low
27954169,Luxury Retreat Centre Amsterdam,211146777,George,NA,Centrum-West,52.36991,4.88271,Entire home/apt,225,3,2,2019-04-14,0.08,1,0,High
27960142,Great apartment in a quiet neighbourhood.,6221269,Jasper,NA,Noord-West,52.40552,4.89648,Entire home/apt,109,2,6,2019-10-13,0.22,1,0,Low
27963222,Vondelpark House Bed & Breakfast Rooms 1&2.,55288093,Petra,NA,De Baarsjes - Oud-West,52.35747,4.85794,Private room,233,2,8,2019-12-29,0.43,3,236,High
27969251,Huis Roomolen,211258076,Henri & Mel,NA,Centrum-West,52.37879,4.89269,Entire home/apt,71,1,63,2020-12-11,2.54,1,0,Low
27971206,Modern and cozy room 20 mins by metro from centre,50097545,Aika,NA,Bijlmer-Centrum,52.32221,4.94522,Private room,49,1,61,2019-12-27,2.32,1,0,Low
27974728,Jordaan Loft apartment,15070944,Lindsey,NA,Centrum-West,52.37453,4.87879,Entire home/apt,280,4,7,2019-12-26,0.27,1,0,High
27993220,Spacious new apartment in Amsterdam,7091399,Jaco,NA,Slotervaart,52.34915,4.84414,Entire home/apt,167,2,11,2019-09-21,0.41,1,86,High
27999862,Modern and child friendly apartment in trendy area,20894871,NilУМfer,NA,Bos en Lommer,52.37793,4.8467,Entire home/apt,214,2,16,2020-09-05,0.93,1,365,High
28003764,Small Room With Canal View,159620927,Jose,NA,Westerpark,52.38222,4.8778,Private room,59,2,25,2020-02-20,0.89,2,0,Low
28005499,Private room near Dam Square Amsterdam,173340690,H.,NA,Westerpark,52.37623,4.87543,Private room,12,1,87,2020-08-23,3.13,2,102,Low
28005566,Apartment in de Pijp,12784049,Ruud,NA,De Pijp - Rivierenbuurt,52.35472,4.8869,Entire home/apt,125,2,1,2020-12-07,1,2,363,Low
28018143,Amsterdam CANAL House on waterfront,204656701,Trix,NA,IJburg - Zeeburgereiland,52.34966,5.00996,Entire home/apt,175,5,7,2019-08-11,0.27,1,100,High
28018811,Penthouse with rooftop terrace in Amsterdam,32289278,Wouter,NA,De Baarsjes - Oud-West,52.36533,4.8611,Entire home/apt,247,2,15,2019-02-18,0.54,1,0,High
28020858,2 floors new designer apartment with amazing view,50065511,Daniel,NA,De Baarsjes - Oud-West,52.36435,4.86472,Entire home/apt,300,2,2,2018-10-30,0.07,1,0,High
28021557,Desirable De Pijp Neighborhood- Modern 2BD Aprmt,6157582,Damaris,NA,De Pijp - Rivierenbuurt,52.35015,4.89079,Entire home/apt,199,3,2,2018-10-11,0.07,1,0,High
28037968,Spacious room in stylish apartment,211785998,Bonito,NA,De Baarsjes - Oud-West,52.37168,4.85235,Private room,21,3,94,2020-11-07,3.39,3,176,Low
28041421,"Private studio in Amsterdam Old South, + 2 bikes.",58037624,Isabelle,NA,Zuid,52.34555,4.86911,Private room,81,2,10,2018-11-02,0.36,1,0,Low
28041594,Beautiful and cosy apartment in Amsterdam,26004346,Lisette,NA,De Baarsjes - Oud-West,52.37056,4.85415,Entire home/apt,126,4,0,NA,NA,1,0,Low
28042621,Studio apartment 50 meters from Vondelpark,211824035,Brian,NA,De Baarsjes - Oud-West,52.35953,4.8617,Entire home/apt,51,1,3,2018-10-14,0.11,1,0,Low
28042771,Lovely Private Appartement in Amsterdam,32327823,Whitney,NA,Buitenveldert - Zuidas,52.32961,4.86091,Entire home/apt,100,2,1,2018-09-08,0.04,1,0,Low
28042923,House boat on one of the beautiful canals,211826887,Emanuel,NA,Westerpark,52.37963,4.87799,Entire home/apt,206,2,11,2019-01-04,0.4,1,0,High
28044622,Spacious | trendy 1 bedroom apartment,16456950,Willem-Geert,NA,De Pijp - Rivierenbuurt,52.34913,4.89666,Entire home/apt,500,60,11,2019-01-18,0.41,1,179,High
28045191,Light filled canal-side apartment in Amsterdam,17841111,Felicity And Michael,NA,Bos en Lommer,52.37573,4.84884,Entire home/apt,188,3,6,2020-01-02,0.22,1,0,High
28048761,Cozy room close to city center - Great location,38743697,Louis,NA,De Baarsjes - Oud-West,52.36823,4.8663,Private room,65,2,2,2018-10-02,0.07,1,0,Low
28049145,Light and spacious apartment in Amsterdam centre,18047532,Daan,NA,De Pijp - Rivierenbuurt,52.35342,4.89064,Entire home/apt,250,2,10,2019-10-13,0.37,1,0,High
28059480,"Stylish loft, private floor near zoo,museumтЙ,cityтК",22082242,Hayco & LУЉonie,NA,Oud-Oost,52.36015,4.92713,Private room,75,1,1,2018-11-04,0.04,2,0,Low
28060801,Beautiful apartment in Amsterdam centre,11868611,Walter,NA,Westerpark,52.37357,4.86668,Entire home/apt,150,4,3,2019-09-27,0.11,1,0,High
28062756,Great trendy apartment & garden near city centre,102058835,Evelien,NA,Oud-Noord,52.38469,4.91168,Entire home/apt,185,2,3,2019-09-29,0.11,1,0,High
28064180,Bright room 10 minutes from Central Station,134125506,Rik,NA,Oud-Noord,52.3846,4.91345,Private room,70,2,23,2019-11-17,0.83,2,0,Low
28064282,Amsterdam house,212001063,Erik,NA,Centrum-Oost,52.36816,4.90898,Entire home/apt,180,3,15,2019-11-25,0.56,1,0,High
28066517,Ground Floor Apartment @ Booming Amsterdam North,3338751,Joris,NA,Oud-Noord,52.38401,4.91425,Entire home/apt,135,2,3,2018-12-08,0.12,1,0,High
28066913,The swan boat!,212019513,Anneke,NA,De Pijp - Rivierenbuurt,52.35851,4.90363,Entire home/apt,250,3,15,2020-02-16,0.54,1,0,High
28067437,Renovated apartment North + free parking + balcony,100472518,Lindy,NA,Noord-Oost,52.39526,4.95352,Entire home/apt,200,2,0,NA,NA,1,0,High
28072027,Luxurious Amsterdam apartment near centre and RAI,7839280,Donja & Dirk,NA,De Pijp - Rivierenbuurt,52.3422,4.90812,Entire home/apt,250,2,4,2019-08-11,0.23,1,226,High
28073718,Big Room in the City  &  near to the museums,51822904,Luna,NA,De Pijp - Rivierenbuurt,52.35378,4.88699,Private room,90,1,32,2020-01-26,1.15,1,90,Low
28075122,"Single room, family home",60041757,Kitt,NA,De Pijp - Rivierenbuurt,52.33939,4.89832,Private room,30,2,35,2019-04-25,1.25,3,0,Low
28079360,Cozy Private apartment close to the city center,31805226,Marc,NA,Westerpark,52.37334,4.86935,Entire home/apt,95,2,2,2020-03-01,0.2,1,0,Low
28079520,Apartment in Amsterdam close to the center,46481375,Pjotr,NA,Centrum-Oost,52.37044,4.91867,Entire home/apt,230,3,27,2020-03-19,0.97,1,0,High
28092348,Luxurious home with jacuzzi & Lovely garden.,8077482,Lindsay,NA,Zuid,52.34393,4.86422,Entire home/apt,200,2,15,2020-07-25,0.56,1,71,High
28098878,Amsterdam Modern HOUSEBOAT with TERRACE,16944484,Ray,NA,Centrum-Oost,52.37298,4.90373,Entire home/apt,295,2,29,2020-07-24,1.06,2,350,High
28099341,Luminous apartment close to tourist attractions,212256434,Thomas,NA,De Baarsjes - Oud-West,52.36984,4.87274,Entire home/apt,214,3,19,2020-03-08,0.68,1,0,High
28101859,Best Location Duplex in the Pijp,382064,Martin,NA,De Pijp - Rivierenbuurt,52.35617,4.88762,Entire home/apt,120,2,14,2019-06-04,0.51,2,0,Low
28102597,Your cosy spot in the heart of the Jordaan!,34176627,Grietje,NA,Centrum-West,52.36886,4.88123,Entire home/apt,189,2,12,2019-10-20,0.44,1,134,High
28118113,Cozy Flat in Oost Amsterdam,93629651,Alberto,NA,Oostelijk Havengebied - Indische Buurt,52.36495,4.93615,Entire home/apt,99,2,3,2018-09-27,0.11,1,0,Low
28119811,Industrial designed family house in Amsterdam-West,21328571,Simon,NA,Geuzenveld - Slotermeer,52.38423,4.82449,Entire home/apt,229,2,29,2020-09-13,1.09,1,354,High
28123549,"Amsterdam, House with a natural caracter",9612960,Vincent,NA,Bos en Lommer,52.38062,4.84757,Entire home/apt,75,2,5,2018-11-26,0.19,1,0,Low
28123971,Amazing ground floor 200sqm in Amsterdam Centre,2240352,Laurien,NA,Zuid,52.34771,4.8782,Entire home/apt,449,30,7,2019-07-11,0.27,1,362,High
28125938,Apartment next to Vondelpark,21373135,Sebastiaan,NA,De Baarsjes - Oud-West,52.36187,4.86488,Entire home/apt,99,3,9,2020-01-02,0.33,1,0,Low
28127853,"Beautifull, roomy and light Amsterdam appartement",85469204,Daan,NA,Westerpark,52.37823,4.86347,Entire home/apt,80,3,8,2020-01-01,0.29,1,6,Low
28128147,Great ground floor studio near the Olympic stadium,209439677,Agnes,NA,Zuid,52.34343,4.85978,Private room,100,1,71,2020-01-26,2.58,1,0,Low
28128799,Cozy modern apartment in Amsterdam,118623947,Olga,NA,Noord-West,52.4022,4.91314,Entire home/apt,42,2,7,2018-11-04,0.26,1,0,Low
28132299,Comfortable Home away from Home | 2P Balcony APT,65859990,Martijn,NA,De Baarsjes - Oud-West,52.35916,4.85732,Entire home/apt,250,2,7,2019-05-07,0.26,81,0,High
